"cancer_diagnosis_time";"vac_number";"vac_exposure_date";"n";"n_total";"cum_sum"
"2";"Booster";2021-09-13;16;21542;0.00120694457339151
"2";"Booster";2021-09-14;32;21542;0.00269241481756569
"2";"Booster";2021-09-15;13;21542;0.00329588710426144
"2";"Booster";2021-09-16;15;21542;0.00399220128121809
"2";"Booster";2021-09-17;20;21542;0.00492062018382694
"2";"Booster";2021-09-18;1;21542;0.00496704112895739
"2";"Booster";2021-09-20;11;21542;0.00547767152539226
"2";"Booster";2021-09-21;22;21542;0.006498932318262
"2";"Booster";2021-09-22;15;21542;0.00719524649521864
"2";"Booster";2021-09-23;21;21542;0.00817008634295794
"2";"Booster";2021-09-24;11;21542;0.00868071673939281
"2";"Booster";2021-09-25;1;21542;0.00872713768452326
"2";"Booster";2021-09-27;11;21542;0.00923776808095813
"2";"Booster";2021-09-28;21;21542;0.0102126079286974
"2";"Booster";2021-09-29;41;21542;0.0121158666790456
"2";"Booster";2021-09-30;48;21542;0.0143440720453068
"2";"Booster";2021-10-01;36;21542;0.0160152260700028
"2";"Booster";2021-10-04;23;21542;0.017082907808003
"2";"Booster";2021-10-05;68;21542;0.0202395320768731
"2";"Booster";2021-10-06;44;21542;0.0222820536626126
"2";"Booster";2021-10-07;33;21542;0.0238139448519172
"2";"Booster";2021-10-08;12;21542;0.0243709961934825
"2";"Booster";2021-10-11;5;21542;0.0246031009191347
"2";"Booster";2021-10-13;22;21542;0.0256243617120045
"2";"Booster";2021-10-14;41;21542;0.0275276204623526
"2";"Booster";2021-10-15;28;21542;0.028827406926005
"2";"Booster";2021-10-18;18;21542;0.029662983938353
"2";"Booster";2021-10-19;29;21542;0.0310091913471358
"2";"Booster";2021-10-20;52;21542;0.0334230804939189
"2";"Booster";2021-10-21;59;21542;0.036161916256615
"2";"Booster";2021-10-22;29;21542;0.0375081236653978
"2";"Booster";2021-10-25;40;21542;0.0393649614706155
"2";"Booster";2021-10-26;130;21542;0.0453996843375731
"2";"Booster";2021-10-27;141;21542;0.0519450376009656
"2";"Booster";2021-10-28;177;21542;0.0601615448890539
"2";"Booster";2021-10-29;163;21542;0.0677281589453161
"2";"Booster";2021-10-30;5;21542;0.0679602636709683
"2";"Booster";2021-11-01;1;21542;0.0680066846160988
"2";"Booster";2021-11-02;160;21542;0.0754340358369696
"2";"Booster";2021-11-03;167;21542;0.0831863336737536
"2";"Booster";2021-11-04;215;21542;0.0931668368767988
"2";"Booster";2021-11-05;181;21542;0.101569027945409
"2";"Booster";2021-11-06;10;21542;0.102033237396713
"2";"Booster";2021-11-08;107;21542;0.107000278525671
"2";"Booster";2021-11-09;185;21542;0.115588153374803
"2";"Booster";2021-11-10;227;21542;0.126125707919413
"2";"Booster";2021-11-11;251;21542;0.137777365147154
"2";"Booster";2021-11-12;189;21542;0.146550923776808
"2";"Booster";2021-11-13;6;21542;0.146829449447591
"2";"Booster";2021-11-15;121;21542;0.152446383808374
"2";"Booster";2021-11-16;212;21542;0.162287624176028
"2";"Booster";2021-11-17;239;21542;0.173382230062204
"2";"Booster";2021-11-18;237;21542;0.184383994058119
"2";"Booster";2021-11-19;184;21542;0.192925447962121
"2";"Booster";2021-11-20;15;21542;0.193621762139077
"2";"Booster";2021-11-21;2;21542;0.193714604029338
"2";"Booster";2021-11-22;113;21542;0.198960170829078
"2";"Booster";2021-11-23;249;21542;0.210518986166558
"2";"Booster";2021-11-24;240;21542;0.221660012997865
"2";"Booster";2021-11-25;240;21542;0.232801039829171
"2";"Booster";2021-11-26;203;21542;0.242224491690651
"2";"Booster";2021-11-27;28;21542;0.243524278154303
"2";"Booster";2021-11-29;131;21542;0.249605421966391
"2";"Booster";2021-11-30;212;21542;0.259446662334045
"2";"Booster";2021-12-01;280;21542;0.272444526970569
"2";"Booster";2021-12-02;391;21542;0.290595116516572
"2";"Booster";2021-12-03;345;21542;0.306610342586575
"2";"Booster";2021-12-04;138;21542;0.313016433014576
"2";"Booster";2021-12-05;96;21542;0.317472843747099
"2";"Booster";2021-12-06;71;21542;0.32076873085136
"2";"Booster";2021-12-07;154;21542;0.327917556401448
"2";"Booster";2021-12-08;70;21542;0.331167022560579
"2";"Booster";2021-12-09;369;21542;0.348296351313713
"2";"Booster";2021-12-10;362;21542;0.365100733450933
"2";"Booster";2021-12-11;126;21542;0.370949772537369
"2";"Booster";2021-12-12;74;21542;0.374384922477022
"2";"Booster";2021-12-13;322;21542;0.389332466809024
"2";"Booster";2021-12-14;397;21542;0.40776158202581
"2";"Booster";2021-12-15;394;21542;0.426051434407205
"2";"Booster";2021-12-16;424;21542;0.445733915142512
"2";"Booster";2021-12-17;390;21542;0.463838083743385
"2";"Booster";2021-12-18;109;21542;0.468897966762603
"2";"Booster";2021-12-19;52;21542;0.471311855909386
"2";"Booster";2021-12-20;237;21542;0.482313619905301
"2";"Booster";2021-12-21;288;21542;0.495682852102869
"2";"Booster";2021-12-22;287;21542;0.509005663355306
"2";"Booster";2021-12-23;265;21542;0.521307213814873
"2";"Booster";2021-12-24;103;21542;0.526088571163309
"2";"Booster";2021-12-26;2;21542;0.52618141305357
"2";"Booster";2021-12-27;164;21542;0.533794448054962
"2";"Booster";2021-12-28;260;21542;0.545863893788878
"2";"Booster";2021-12-29;201;21542;0.555194503760097
"2";"Booster";2021-12-30;187;21542;0.563875220499489
"2";"Booster";2021-12-31;70;21542;0.56712468665862
"2";"Booster";2022-01-02;63;21542;0.570049206201838
"2";"Booster";2022-01-03;131;21542;0.576130350013926
"2";"Booster";2022-01-04;149;21542;0.583047070838362
"2";"Booster";2022-01-05;89;21542;0.587178534954972
"2";"Booster";2022-01-07;147;21542;0.594002413889147
"2";"Booster";2022-01-08;86;21542;0.597994615170365
"2";"Booster";2022-01-09;79;21542;0.60166186983567
"2";"Booster";2022-01-10;142;21542;0.608253644044193
"2";"Booster";2022-01-11;140;21542;0.614752576362455
"2";"Booster";2022-01-12;170;21542;0.62264413703463
"2";"Booster";2022-01-13;156;21542;0.629885804474979
"2";"Booster";2022-01-14;177;21542;0.638102311763068
"2";"Booster";2022-01-15;80;21542;0.641815987373503
"2";"Booster";2022-01-16;53;21542;0.644276297465416
"2";"Booster";2022-01-17;91;21542;0.648500603472287
"2";"Booster";2022-01-18;81;21542;0.652260700027853
"2";"Booster";2022-01-19;107;21542;0.65722774115681
"2";"Booster";2022-01-20;78;21542;0.660848574876984
"2";"Booster";2022-01-21;68;21542;0.664005199145855
"2";"Booster";2022-01-22;30;21542;0.665397827499768
"2";"Booster";2022-01-23;8;21542;0.665769195060811
"2";"Booster";2022-01-24;38;21542;0.667533190975768
"2";"Booster";2022-01-25;46;21542;0.669668554451769
"2";"Booster";2022-01-26;49;21542;0.67194318076316
"2";"Booster";2022-01-27;50;21542;0.674264228019682
"2";"Booster";2022-01-28;46;21542;0.676399591495683
"2";"Booster";2022-01-29;12;21542;0.676956642837248
"2";"Booster";2022-01-30;5;21542;0.6771887475629
"2";"Booster";2022-01-31;18;21542;0.678024324575248
"2";"Booster";2022-02-01;12;21542;0.678581375916814
"2";"Booster";2022-02-02;25;21542;0.679741899545075
"2";"Booster";2022-02-03;15;21542;0.680438213722031
"2";"Booster";2022-02-04;28;21542;0.681738000185684
"2";"Booster";2022-02-05;3;21542;0.681877263021075
"2";"Booster";2022-02-07;6;21542;0.682155788691858
"2";"Booster";2022-02-08;10;21542;0.682619998143162
"2";"Booster";2022-02-09;14;21542;0.683269891374988
"2";"Booster";2022-02-10;13;21542;0.683873363661684
"2";"Booster";2022-02-11;20;21542;0.684801782564293
"2";"Booster";2022-02-12;1;21542;0.684848203509423
"2";"Booster";2022-02-13;3;21542;0.684987466344815
"2";"Booster";2022-02-14;9;21542;0.685405254850989
"2";"Booster";2022-02-15;3;21542;0.68554451768638
"2";"Booster";2022-02-16;6;21542;0.685823043357163
"2";"Booster";2022-02-17;16;21542;0.68656577847925
"2";"Booster";2022-02-18;8;21542;0.686937146040293
"2";"Booster";2022-02-19;1;21542;0.686983566985424
"2";"Booster";2022-02-21;5;21542;0.687215671711076
"2";"Booster";2022-02-22;10;21542;0.68767988116238
"2";"Booster";2022-02-23;8;21542;0.688051248723424
"2";"Booster";2022-02-24;8;21542;0.688422616284468
"2";"Booster";2022-02-25;5;21542;0.68865472101012
"2";"Booster";2022-02-26;2;21542;0.688747562900381
"2";"Booster";2022-02-28;5;21542;0.688979667626033
"2";"Booster";2022-03-01;4;21542;0.689165351406555
"2";"Booster";2022-03-02;5;21542;0.689397456132207
"2";"Booster";2022-03-03;2;21542;0.689490298022468
"2";"Booster";2022-03-04;10;21542;0.689954507473772
"2";"Booster";2022-03-05;1;21542;0.690000928418903
"2";"Booster";2022-03-07;1;21542;0.690047349364033
"2";"Booster";2022-03-08;6;21542;0.690325875034816
"2";"Booster";2022-03-09;7;21542;0.690650821650729
"2";"Booster";2022-03-10;4;21542;0.690836505431251
"2";"Booster";2022-03-11;3;21542;0.690975768266642
"2";"Booster";2022-03-13;1;21542;0.691022189211772
"2";"Booster";2022-03-14;3;21542;0.691161452047164
"2";"Booster";2022-03-15;3;21542;0.691300714882555
"2";"Booster";2022-03-16;1;21542;0.691347135827685
"2";"Booster";2022-03-17;2;21542;0.691439977717946
"2";"Booster";2022-03-18;2;21542;0.691532819608207
"2";"Booster";2022-03-19;3;21542;0.691672082443599
"2";"Booster";2022-03-21;1;21542;0.691718503388729
"2";"Booster";2022-03-22;4;21542;0.691904187169251
"2";"Booster";2022-03-23;4;21542;0.692089870949773
"2";"Booster";2022-03-24;2;21542;0.692182712840033
"2";"Booster";2022-03-25;5;21542;0.692414817565686
"2";"Booster";2022-03-26;1;21542;0.692461238510816
"2";"Booster";2022-03-28;1;21542;0.692507659455947
"2";"Booster";2022-03-29;1;21542;0.692554080401077
"2";"Booster";2022-03-30;4;21542;0.692739764181599
"2";"Booster";2022-03-31;1;21542;0.692786185126729
"2";"Booster";2022-04-01;2;21542;0.69287902701699
"2";"Booster";2022-04-04;3;21542;0.693018289852381
"2";"Booster";2022-04-05;3;21542;0.693157552687773
"2";"Booster";2022-04-06;4;21542;0.693343236468295
"2";"Booster";2022-04-07;2;21542;0.693436078358555
"2";"Booster";2022-04-08;6;21542;0.693714604029338
"2";"Booster";2022-04-09;4;21542;0.69390028780986
"2";"Booster";2022-04-11;1;21542;0.69394670875499
"2";"Booster";2022-04-12;1;21542;0.693993129700121
"2";"Booster";2022-04-13;1;21542;0.694039550645251
"2";"Booster";2022-04-14;1;21542;0.694085971590382
"2";"Booster";2022-04-19;2;21542;0.694178813480642
"2";"Booster";2022-04-20;3;21542;0.694318076316034
"2";"Booster";2022-04-21;3;21542;0.694457339151425
"2";"Booster";2022-04-24;1;21542;0.694503760096556
"2";"Booster";2022-04-25;3;21542;0.694643022931947
"2";"Booster";2022-04-26;4;21542;0.694828706712469
"2";"Booster";2022-04-27;3;21542;0.69496796954786
"2";"Booster";2022-04-28;4;21542;0.695153653328382
"2";"Booster";2022-04-29;5;21542;0.695385758054034
"2";"Booster";2022-05-01;1;21542;0.695432178999164
"2";"Booster";2022-05-02;4;21542;0.695617862779686
"2";"Booster";2022-05-03;2;21542;0.695710704669947
"2";"Booster";2022-05-04;2;21542;0.695803546560208
"2";"Booster";2022-05-05;2;21542;0.695896388450469
"2";"Booster";2022-05-06;9;21542;0.696314176956643
"2";"Booster";2022-05-07;1;21542;0.696360597901773
"2";"Booster";2022-05-09;1;21542;0.696407018846904
"2";"Booster";2022-05-10;2;21542;0.696499860737165
"2";"Booster";2022-05-11;3;21542;0.696639123572556
"2";"Booster";2022-05-12;1;21542;0.696685544517686
"2";"Booster";2022-05-13;3;21542;0.696824807353078
"2";"Booster";2022-05-14;2;21542;0.696917649243339
"2";"Booster";2022-05-16;3;21542;0.69705691207873
"2";"Booster";2022-05-17;2;21542;0.697149753968991
"2";"Booster";2022-05-18;2;21542;0.697242595859252
"2";"Booster";2022-05-19;3;21542;0.697381858694643
"2";"Booster";2022-05-20;1;21542;0.697428279639773
"2";"Booster";2022-05-21;1;21542;0.697474700584904
"2";"Booster";2022-05-23;1;21542;0.697521121530034
"2";"Booster";2022-05-24;1;21542;0.697567542475165
"2";"Booster";2022-05-25;6;21542;0.697846068145947
"2";"Booster";2022-05-26;4;21542;0.698031751926469
"2";"Booster";2022-05-27;4;21542;0.698217435706991
"2";"Booster";2022-05-28;2;21542;0.698310277597252
"2";"Booster";2022-05-30;1;21542;0.698356698542382
"2";"Booster";2022-05-31;1;21542;0.698403119487513
"2";"Booster";2022-06-01;3;21542;0.698542382322904
"2";"Booster";2022-06-02;5;21542;0.698774487048556
"2";"Booster";2022-06-03;6;21542;0.699053012719339
"2";"Booster";2022-06-04;1;21542;0.699099433664469
"2";"Booster";2022-06-05;1;21542;0.6991458546096
"2";"Booster";2022-06-07;3;21542;0.699285117444991
"2";"Booster";2022-06-08;2;21542;0.699377959335252
"2";"Booster";2022-06-09;2;21542;0.699470801225513
"2";"Booster";2022-06-10;4;21542;0.699656485006035
"2";"Booster";2022-06-11;3;21542;0.699795747841426
"2";"Booster";2022-06-12;1;21542;0.699842168786556
"2";"Booster";2022-06-13;1;21542;0.699888589731687
"2";"Booster";2022-06-14;3;21542;0.700027852567078
"2";"Booster";2022-06-15;1;21542;0.700074273512209
"2";"Booster";2022-06-16;2;21542;0.70016711540247
"2";"Booster";2022-06-17;3;21542;0.700306378237861
"2";"Booster";2022-06-18;1;21542;0.700352799182991
"2";"Booster";2022-06-20;1;21542;0.700399220128122
"2";"Booster";2022-06-21;3;21542;0.700538482963513
"2";"Booster";2022-06-22;1;21542;0.700584903908644
"2";"Booster";2022-06-25;2;21542;0.700677745798905
"2";"Booster";2022-06-26;1;21542;0.700724166744035
"2";"Booster";2022-06-27;1;21542;0.700770587689165
"2";"Booster";2022-06-28;4;21542;0.700956271469687
"2";"Booster";2022-06-29;7;21542;0.7012812180856
"2";"Booster";2022-06-30;9;21542;0.701699006591774
"2";"Booster";NA;6426;21542;1
"3";"Dose One";2020-12-30;1;20393;4.90364340705144e-05
"3";"Dose One";2021-01-02;2;20393;0.000147109302211543
"3";"Dose One";2021-01-04;3;20393;0.000294218604423086
"3";"Dose One";2021-01-05;19;20393;0.00122591085176286
"3";"Dose One";2021-01-06;1;20393;0.00127494728583337
"3";"Dose One";2021-01-07;16;20393;0.0020595302309616
"3";"Dose One";2021-01-08;26;20393;0.00333447751679498
"3";"Dose One";2021-01-09;12;20393;0.00392291472564115
"3";"Dose One";2021-01-10;5;20393;0.00416809689599372
"3";"Dose One";2021-01-11;16;20393;0.00495267984112195
"3";"Dose One";2021-01-12;17;20393;0.0057862992203207
"3";"Dose One";2021-01-13;28;20393;0.0071593193742951
"3";"Dose One";2021-01-14;11;20393;0.00769872014907076
"3";"Dose One";2021-01-15;22;20393;0.00877752169862208
"3";"Dose One";2021-01-16;10;20393;0.00926788603932722
"3";"Dose One";2021-01-17;2;20393;0.00936595890746825
"3";"Dose One";2021-01-18;17;20393;0.010199578286667
"3";"Dose One";2021-01-19;6;20393;0.0104937968910901
"3";"Dose One";2021-01-20;3;20393;0.0106409061933016
"3";"Dose One";2021-01-21;5;20393;0.0108860883636542
"3";"Dose One";2021-01-22;9;20393;0.0113274162702888
"3";"Dose One";2021-01-23;4;20393;0.0115235620065709
"3";"Dose One";2021-01-24;1;20393;0.0115725984406414
"3";"Dose One";2021-01-25;3;20393;0.0117197077428529
"3";"Dose One";2021-01-26;1;20393;0.0117687441769235
"3";"Dose One";2021-01-28;3;20393;0.011915853479135
"3";"Dose One";2021-01-29;1;20393;0.0119648899132055
"3";"Dose One";2021-02-01;5;20393;0.0122100720835581
"3";"Dose One";2021-02-02;3;20393;0.0123571813857696
"3";"Dose One";2021-02-03;1;20393;0.0124062178198401
"3";"Dose One";2021-02-04;1;20393;0.0124552542539107
"3";"Dose One";2021-02-05;4;20393;0.0126513999901927
"3";"Dose One";2021-02-08;6;20393;0.0129456185946158
"3";"Dose One";2021-02-09;1;20393;0.0129946550286863
"3";"Dose One";2021-02-10;16;20393;0.0137792379738145
"3";"Dose One";2021-02-11;16;20393;0.0145638209189428
"3";"Dose One";2021-02-12;19;20393;0.0154955131662825
"3";"Dose One";2021-02-13;6;20393;0.0157897317707056
"3";"Dose One";2021-02-15;10;20393;0.0162800961114108
"3";"Dose One";2021-02-16;10;20393;0.0167704604521159
"3";"Dose One";2021-02-17;29;20393;0.0181925170401608
"3";"Dose One";2021-02-18;52;20393;0.0207424116118276
"3";"Dose One";2021-02-19;64;20393;0.0238807433923405
"3";"Dose One";2021-02-20;6;20393;0.0241749619967636
"3";"Dose One";2021-02-21;1;20393;0.0242239984308341
"3";"Dose One";2021-02-22;36;20393;0.0259893100573726
"3";"Dose One";2021-02-23;118;20393;0.0317756092776933
"3";"Dose One";2021-02-24;214;20393;0.0422694061687834
"3";"Dose One";2021-02-25;231;20393;0.0535968224390722
"3";"Dose One";2021-02-26;173;20393;0.0620801255332712
"3";"Dose One";2021-02-27;10;20393;0.0625704898739764
"3";"Dose One";2021-03-01;18;20393;0.0634531456872456
"3";"Dose One";2021-03-02;101;20393;0.0684058255283676
"3";"Dose One";2021-03-03;166;20393;0.076545873584073
"3";"Dose One";2021-03-04;170;20393;0.0848820673760604
"3";"Dose One";2021-03-05;100;20393;0.0897857107831119
"3";"Dose One";2021-03-06;10;20393;0.090276075123817
"3";"Dose One";2021-03-07;3;20393;0.0904231844260285
"3";"Dose One";2021-03-08;22;20393;0.0915019859755799
"3";"Dose One";2021-03-09;78;20393;0.09532682783308
"3";"Dose One";2021-03-10;80;20393;0.0992497425587211
"3";"Dose One";2021-03-11;45;20393;0.101456382091894
"3";"Dose One";2021-03-12;37;20393;0.103270730152503
"3";"Dose One";2021-03-13;4;20393;0.103466875888785
"3";"Dose One";2021-03-15;20;20393;0.104447604570196
"3";"Dose One";2021-03-16;8;20393;0.10483989604276
"3";"Dose One";2021-03-17;29;20393;0.106261952630805
"3";"Dose One";2021-03-18;34;20393;0.107929191389202
"3";"Dose One";2021-03-19;51;20393;0.110430049526798
"3";"Dose One";2021-03-22;73;20393;0.114009709213946
"3";"Dose One";2021-03-23;62;20393;0.117049968126318
"3";"Dose One";2021-03-24;218;20393;0.12773991075369
"3";"Dose One";2021-03-25;283;20393;0.141617221595646
"3";"Dose One";2021-03-26;260;20393;0.154366694453979
"3";"Dose One";2021-03-27;90;20393;0.158779973520326
"3";"Dose One";2021-03-28;18;20393;0.159662629333595
"3";"Dose One";2021-03-29;197;20393;0.169322806845486
"3";"Dose One";2021-03-30;511;20393;0.194380424655519
"3";"Dose One";2021-03-31;587;20393;0.223164811454911
"3";"Dose One";2021-04-01;392;20393;0.242387093610553
"3";"Dose One";2021-04-02;41;20393;0.244397587407444
"3";"Dose One";2021-04-03;91;20393;0.248859902907861
"3";"Dose One";2021-04-04;73;20393;0.252439562595008
"3";"Dose One";2021-04-05;86;20393;0.256656695925072
"3";"Dose One";2021-04-06;345;20393;0.2735742656794
"3";"Dose One";2021-04-07;602;20393;0.303094198989849
"3";"Dose One";2021-04-08;541;20393;0.329622909821998
"3";"Dose One";2021-04-09;406;20393;0.349531702054627
"3";"Dose One";2021-04-10;19;20393;0.350463394301966
"3";"Dose One";2021-04-11;7;20393;0.35080664934046
"3";"Dose One";2021-04-12;104;20393;0.355906438483793
"3";"Dose One";2021-04-13;353;20393;0.373216299710685
"3";"Dose One";2021-04-14;513;20393;0.398371990388859
"3";"Dose One";2021-04-15;550;20393;0.425342029127642
"3";"Dose One";2021-04-16;349;20393;0.442455744618251
"3";"Dose One";2021-04-17;25;20393;0.443681655470014
"3";"Dose One";2021-04-18;1;20393;0.443730691904085
"3";"Dose One";2021-04-19;74;20393;0.447359388025303
"3";"Dose One";2021-04-20;183;20393;0.456333055460207
"3";"Dose One";2021-04-21;213;20393;0.466777815917227
"3";"Dose One";2021-04-22;271;20393;0.480066689550336
"3";"Dose One";2021-04-23;257;20393;0.492669053106458
"3";"Dose One";2021-04-24;19;20393;0.493600745353798
"3";"Dose One";2021-04-25;4;20393;0.49379689109008
"3";"Dose One";2021-04-26;168;20393;0.502035012013926
"3";"Dose One";2021-04-27;200;20393;0.511842298828029
"3";"Dose One";2021-04-28;183;20393;0.520815966262933
"3";"Dose One";2021-04-29;164;20393;0.528857941450498
"3";"Dose One";2021-04-30;384;20393;0.547687932133575
"3";"Dose One";2021-05-01;144;20393;0.554749178639729
"3";"Dose One";2021-05-02;72;20393;0.558279801892806
"3";"Dose One";2021-05-03;272;20393;0.571617711959986
"3";"Dose One";2021-05-04;222;20393;0.58250380032364
"3";"Dose One";2021-05-05;210;20393;0.592801451478449
"3";"Dose One";2021-05-06;182;20393;0.601726082479282
"3";"Dose One";2021-05-07;341;20393;0.618447506497327
"3";"Dose One";2021-05-08;107;20393;0.623694404942873
"3";"Dose One";2021-05-09;77;20393;0.627470210366302
"3";"Dose One";2021-05-10;162;20393;0.635414112685725
"3";"Dose One";2021-05-11;215;20393;0.645956946010886
"3";"Dose One";2021-05-12;234;20393;0.657431471583386
"3";"Dose One";2021-05-13;213;20393;0.667876232040406
"3";"Dose One";2021-05-14;206;20393;0.677977737458932
"3";"Dose One";2021-05-15;64;20393;0.681116069239445
"3";"Dose One";2021-05-16;47;20393;0.683420781640759
"3";"Dose One";2021-05-17;83;20393;0.687490805668612
"3";"Dose One";2021-05-18;154;20393;0.695042416515471
"3";"Dose One";2021-05-19;136;20393;0.701711371549061
"3";"Dose One";2021-05-20;160;20393;0.709557201000343
"3";"Dose One";2021-05-21;102;20393;0.714558917275536
"3";"Dose One";2021-05-22;31;20393;0.716079046731722
"3";"Dose One";2021-05-23;5;20393;0.716324228902074
"3";"Dose One";2021-05-24;21;20393;0.717353994017555
"3";"Dose One";2021-05-25;72;20393;0.720884617270632
"3";"Dose One";2021-05-26;81;20393;0.724856568430344
"3";"Dose One";2021-05-27;95;20393;0.729515029667043
"3";"Dose One";2021-05-28;66;20393;0.732751434315697
"3";"Dose One";2021-05-29;26;20393;0.73402638160153
"3";"Dose One";2021-05-30;6;20393;0.734320600205953
"3";"Dose One";2021-05-31;51;20393;0.736821458343549
"3";"Dose One";2021-06-01;47;20393;0.739126170744863
"3";"Dose One";2021-06-02;55;20393;0.741823174618742
"3";"Dose One";2021-06-03;91;20393;0.746285490119159
