"vac_exposure_date";"vac_number";"cancer_diagnosis_time";"vac_concept_id";"n"
2021-09-29;"Booster";"4";"Moderna-mRNA-1273";21
2021-09-30;"Dose One";"0";"Pfizer-mRNA-BNT162b";7
2021-09-30;"Dose One";"1";"Pfizer-mRNA-BNT162b";6
2021-09-30;"Dose One";"1";"Moderna-mRNA-1273";1
2021-09-30;"Dose One";"2";"Pfizer-mRNA-BNT162b";3
2021-09-30;"Dose One";"2";"Moderna-mRNA-1273";1
2021-09-30;"Dose One";"2";"Jansen-Ad26";2
2021-09-30;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-09-30;"Dose One";"3";"Moderna-mRNA-1273";1
2021-09-30;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-09-30;"Dose One";"4";"Moderna-mRNA-1273";1
2021-09-30;"Dose One";"4";"Jansen-Ad26";2
2021-09-30;"Dose Two";"0";"Pfizer-mRNA-BNT162b";9
2021-09-30;"Dose Two";"1";"Pfizer-mRNA-BNT162b";9
2021-09-30;"Dose Two";"2";"Pfizer-mRNA-BNT162b";4
2021-09-30;"Dose Two";"3";"Pfizer-mRNA-BNT162b";2
2021-09-30;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-09-30;"Dose Two";"4";"Pfizer-mRNA-BNT162b";5
2021-09-30;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-09-30;"Booster";"0";"Pfizer-mRNA-BNT162b";10
2021-09-30;"Booster";"0";"Moderna-mRNA-1273";126
2021-09-30;"Booster";"1";"Pfizer-mRNA-BNT162b";5
2021-09-30;"Booster";"1";"Moderna-mRNA-1273";49
2021-09-30;"Booster";"2";"Pfizer-mRNA-BNT162b";3
2021-09-30;"Booster";"2";"Moderna-mRNA-1273";45
2021-09-30;"Booster";"3";"Pfizer-mRNA-BNT162b";3
2021-09-30;"Booster";"3";"Moderna-mRNA-1273";35
2021-09-30;"Booster";"4";"Pfizer-mRNA-BNT162b";6
2021-09-30;"Booster";"4";"Moderna-mRNA-1273";32
2021-10-01;"Dose One";"0";"Pfizer-mRNA-BNT162b";5
2021-10-01;"Dose One";"2";"Pfizer-mRNA-BNT162b";2
2021-10-01;"Dose One";"2";"Jansen-Ad26";2
2021-10-01;"Dose One";"4";"Pfizer-mRNA-BNT162b";2
2021-10-01;"Dose Two";"0";"Pfizer-mRNA-BNT162b";6
2021-10-01;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-10-01;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-10-01;"Dose Two";"2";"Pfizer-mRNA-BNT162b";4
2021-10-01;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-10-01;"Dose Two";"3";"Pfizer-mRNA-BNT162b";2
2021-10-01;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-10-01;"Booster";"0";"Pfizer-mRNA-BNT162b";7
2021-10-01;"Booster";"0";"Moderna-mRNA-1273";96
2021-10-01;"Booster";"1";"Pfizer-mRNA-BNT162b";7
2021-10-01;"Booster";"1";"Moderna-mRNA-1273";38
2021-10-01;"Booster";"2";"Pfizer-mRNA-BNT162b";4
2021-10-01;"Booster";"2";"Moderna-mRNA-1273";32
2021-10-01;"Booster";"3";"Pfizer-mRNA-BNT162b";5
2021-10-01;"Booster";"3";"Moderna-mRNA-1273";21
2021-10-01;"Booster";"4";"Pfizer-mRNA-BNT162b";1
2021-10-01;"Booster";"4";"Moderna-mRNA-1273";25
2021-10-02;"Dose One";"0";"Pfizer-mRNA-BNT162b";2
2021-10-02;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-10-02;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-10-02;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-10-02;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-10-02;"Booster";"1";"Pfizer-mRNA-BNT162b";1
2021-10-03;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-10-04;"Dose One";"0";"Pfizer-mRNA-BNT162b";5
2021-10-04;"Dose One";"1";"Pfizer-mRNA-BNT162b";2
2021-10-04;"Dose One";"3";"Pfizer-mRNA-BNT162b";3
2021-10-04;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-10-04;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-10-04;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-10-04;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-10-04;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-10-04;"Dose Two";"3";"Pfizer-mRNA-BNT162b";2
2021-10-04;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-10-04;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-10-04;"Booster";"0";"Pfizer-mRNA-BNT162b";5
2021-10-04;"Booster";"0";"Moderna-mRNA-1273";42
2021-10-04;"Booster";"1";"Pfizer-mRNA-BNT162b";1
2021-10-04;"Booster";"1";"Moderna-mRNA-1273";29
2021-10-04;"Booster";"2";"Pfizer-mRNA-BNT162b";1
2021-10-04;"Booster";"2";"Moderna-mRNA-1273";22
2021-10-04;"Booster";"3";"Pfizer-mRNA-BNT162b";1
2021-10-04;"Booster";"3";"Moderna-mRNA-1273";13
2021-10-04;"Booster";"4";"Pfizer-mRNA-BNT162b";3
2021-10-04;"Booster";"4";"Moderna-mRNA-1273";22
2021-10-05;"Dose One";"0";"Pfizer-mRNA-BNT162b";3
2021-10-05;"Dose One";"1";"Pfizer-mRNA-BNT162b";4
2021-10-05;"Dose One";"1";"Moderna-mRNA-1273";1
2021-10-05;"Dose One";"3";"Pfizer-mRNA-BNT162b";2
2021-10-05;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-10-05;"Dose Two";"0";"Pfizer-mRNA-BNT162b";7
2021-10-05;"Dose Two";"0";"Moderna-mRNA-1273";3
2021-10-05;"Dose Two";"0";"AZ-ChAdOx1";1
2021-10-05;"Dose Two";"1";"Pfizer-mRNA-BNT162b";4
2021-10-05;"Dose Two";"1";"Moderna-mRNA-1273";2
2021-10-05;"Dose Two";"2";"Pfizer-mRNA-BNT162b";6
2021-10-05;"Dose Two";"2";"AZ-ChAdOx1";2
2021-10-05;"Dose Two";"3";"Pfizer-mRNA-BNT162b";2
2021-10-05;"Booster";"0";"Pfizer-mRNA-BNT162b";7
2021-10-05;"Booster";"0";"Moderna-mRNA-1273";119
2021-10-05;"Booster";"1";"Pfizer-mRNA-BNT162b";7
2021-10-05;"Booster";"1";"Moderna-mRNA-1273";74
2021-10-05;"Booster";"2";"Pfizer-mRNA-BNT162b";4
2021-10-05;"Booster";"2";"Moderna-mRNA-1273";64
2021-10-05;"Booster";"3";"Pfizer-mRNA-BNT162b";2
2021-10-05;"Booster";"3";"Moderna-mRNA-1273";46
2021-10-05;"Booster";"4";"Pfizer-mRNA-BNT162b";5
2021-10-05;"Booster";"4";"Moderna-mRNA-1273";31
2021-10-06;"Dose One";"0";"Pfizer-mRNA-BNT162b";2
2021-10-06;"Dose One";"1";"Pfizer-mRNA-BNT162b";3
2021-10-06;"Dose One";"2";"Pfizer-mRNA-BNT162b";2
2021-10-06;"Dose One";"2";"Moderna-mRNA-1273";1
2021-10-06;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-10-06;"Dose One";"4";"Pfizer-mRNA-BNT162b";3
2021-10-06;"Dose Two";"0";"Pfizer-mRNA-BNT162b";5
2021-10-06;"Dose Two";"0";"Moderna-mRNA-1273";4
2021-10-06;"Dose Two";"1";"Pfizer-mRNA-BNT162b";4
2021-10-06;"Dose Two";"1";"Moderna-mRNA-1273";4
2021-10-06;"Dose Two";"2";"Pfizer-mRNA-BNT162b";3
2021-10-06;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-10-06;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-10-06;"Dose Two";"4";"Pfizer-mRNA-BNT162b";4
2021-10-06;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-10-06;"Booster";"0";"Pfizer-mRNA-BNT162b";10
2021-10-06;"Booster";"0";"Moderna-mRNA-1273";95
2021-10-06;"Booster";"1";"Pfizer-mRNA-BNT162b";9
2021-10-06;"Booster";"1";"Moderna-mRNA-1273";50
2021-10-06;"Booster";"2";"Pfizer-mRNA-BNT162b";9
2021-10-06;"Booster";"2";"Moderna-mRNA-1273";35
2021-10-06;"Booster";"3";"Pfizer-mRNA-BNT162b";6
2021-10-06;"Booster";"3";"Moderna-mRNA-1273";30
2021-10-06;"Booster";"4";"Pfizer-mRNA-BNT162b";5
2021-10-06;"Booster";"4";"Moderna-mRNA-1273";24
2021-10-07;"Dose One";"0";"Pfizer-mRNA-BNT162b";9
2021-10-07;"Dose One";"0";"Moderna-mRNA-1273";5
2021-10-07;"Dose One";"0";"Jansen-Ad26";2
2021-10-07;"Dose One";"1";"Pfizer-mRNA-BNT162b";3
2021-10-07;"Dose One";"1";"Moderna-mRNA-1273";1
2021-10-07;"Dose One";"2";"Pfizer-mRNA-BNT162b";2
2021-10-07;"Dose One";"2";"Moderna-mRNA-1273";1
2021-10-07;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-10-07;"Dose One";"3";"Jansen-Ad26";1
2021-10-07;"Dose One";"4";"Pfizer-mRNA-BNT162b";2
2021-10-07;"Dose One";"4";"Moderna-mRNA-1273";1
2021-10-07;"Dose One";"4";"Jansen-Ad26";1
2021-10-07;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-10-07;"Dose Two";"0";"Moderna-mRNA-1273";5
2021-10-07;"Dose Two";"1";"Pfizer-mRNA-BNT162b";6
2021-10-07;"Dose Two";"1";"Moderna-mRNA-1273";3
2021-10-07;"Dose Two";"2";"Pfizer-mRNA-BNT162b";5
2021-10-07;"Dose Two";"3";"Pfizer-mRNA-BNT162b";7
2021-10-07;"Dose Two";"3";"Moderna-mRNA-1273";3
2021-10-07;"Dose Two";"4";"Pfizer-mRNA-BNT162b";4
2021-10-07;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-10-07;"Booster";"0";"Pfizer-mRNA-BNT162b";10
2021-10-07;"Booster";"0";"Moderna-mRNA-1273";82
2021-10-07;"Booster";"1";"Pfizer-mRNA-BNT162b";6
2021-10-07;"Booster";"1";"Moderna-mRNA-1273";29
2021-10-07;"Booster";"2";"Pfizer-mRNA-BNT162b";7
2021-10-07;"Booster";"2";"Moderna-mRNA-1273";26
2021-10-07;"Booster";"3";"Pfizer-mRNA-BNT162b";4
2021-10-07;"Booster";"3";"Moderna-mRNA-1273";28
2021-10-07;"Booster";"4";"Pfizer-mRNA-BNT162b";8
2021-10-07;"Booster";"4";"Moderna-mRNA-1273";21
2021-10-08;"Dose One";"0";"Pfizer-mRNA-BNT162b";8
2021-10-08;"Dose One";"1";"Pfizer-mRNA-BNT162b";5
2021-10-08;"Dose One";"1";"Moderna-mRNA-1273";1
2021-10-08;"Dose One";"2";"Pfizer-mRNA-BNT162b";2
2021-10-08;"Dose One";"2";"Jansen-Ad26";1
2021-10-08;"Dose One";"3";"Pfizer-mRNA-BNT162b";4
2021-10-08;"Dose One";"4";"Pfizer-mRNA-BNT162b";2
2021-10-08;"Dose One";"4";"Jansen-Ad26";1
2021-10-08;"Dose Two";"0";"Pfizer-mRNA-BNT162b";8
2021-10-08;"Dose Two";"0";"Moderna-mRNA-1273";3
2021-10-08;"Dose Two";"1";"Pfizer-mRNA-BNT162b";5
2021-10-08;"Dose Two";"2";"Pfizer-mRNA-BNT162b";2
2021-10-08;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-10-08;"Dose Two";"3";"Pfizer-mRNA-BNT162b";4
2021-10-08;"Dose Two";"3";"Moderna-mRNA-1273";3
2021-10-08;"Dose Two";"4";"Pfizer-mRNA-BNT162b";4
2021-10-08;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-10-08;"Booster";"0";"Pfizer-mRNA-BNT162b";12
2021-10-08;"Booster";"0";"Moderna-mRNA-1273";30
2021-10-08;"Booster";"1";"Pfizer-mRNA-BNT162b";8
2021-10-08;"Booster";"1";"Moderna-mRNA-1273";13
2021-10-08;"Booster";"2";"Pfizer-mRNA-BNT162b";3
2021-10-08;"Booster";"2";"Moderna-mRNA-1273";9
2021-10-08;"Booster";"3";"Pfizer-mRNA-BNT162b";4
2021-10-08;"Booster";"3";"Moderna-mRNA-1273";15
2021-10-08;"Booster";"4";"Pfizer-mRNA-BNT162b";2
2021-10-08;"Booster";"4";"Moderna-mRNA-1273";9
2021-10-09;"Dose One";"1";"Moderna-mRNA-1273";1
2021-10-09;"Dose One";"1";"Jansen-Ad26";1
2021-10-09;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-10-09;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-10-09;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-10-09;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-10-09;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-10-09;"Booster";"0";"Pfizer-mRNA-BNT162b";1
2021-10-10;"Dose One";"1";"Moderna-mRNA-1273";1
2021-10-11;"Dose One";"0";"Pfizer-mRNA-BNT162b";2
2021-10-11;"Dose One";"0";"Moderna-mRNA-1273";2
2021-10-11;"Dose One";"1";"Jansen-Ad26";1
2021-10-11;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-10-11;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-10-11;"Dose Two";"0";"Pfizer-mRNA-BNT162b";3
2021-10-11;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-10-11;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-10-11;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-10-11;"Booster";"0";"Moderna-mRNA-1273";3
2021-10-11;"Booster";"1";"Pfizer-mRNA-BNT162b";1
2021-10-11;"Booster";"1";"Moderna-mRNA-1273";5
2021-10-11;"Booster";"2";"Pfizer-mRNA-BNT162b";4
2021-10-11;"Booster";"2";"Moderna-mRNA-1273";1
2021-10-11;"Booster";"3";"Pfizer-mRNA-BNT162b";1
2021-10-11;"Booster";"3";"Moderna-mRNA-1273";3
2021-10-11;"Booster";"4";"Moderna-mRNA-1273";1
2021-10-12;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-10-12;"Dose Two";"0";"AZ-ChAdOx1";1
2021-10-13;"Dose One";"0";"Pfizer-mRNA-BNT162b";2
2021-10-13;"Dose One";"1";"Pfizer-mRNA-BNT162b";3
2021-10-13;"Dose One";"2";"Pfizer-mRNA-BNT162b";1
2021-10-13;"Dose One";"2";"Moderna-mRNA-1273";1
2021-10-13;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-10-13;"Dose One";"3";"Moderna-mRNA-1273";1
2021-10-13;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-10-13;"Dose One";"4";"Jansen-Ad26";1
2021-10-13;"Dose Two";"0";"Pfizer-mRNA-BNT162b";7
2021-10-13;"Dose Two";"0";"Moderna-mRNA-1273";3
2021-10-13;"Dose Two";"1";"Pfizer-mRNA-BNT162b";9
2021-10-13;"Dose Two";"1";"Moderna-mRNA-1273";2
2021-10-13;"Dose Two";"2";"Pfizer-mRNA-BNT162b";8
2021-10-13;"Dose Two";"3";"Pfizer-mRNA-BNT162b";5
2021-10-13;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-10-13;"Dose Two";"4";"Pfizer-mRNA-BNT162b";3
2021-10-13;"Booster";"0";"Pfizer-mRNA-BNT162b";10
2021-10-13;"Booster";"0";"Moderna-mRNA-1273";44
2021-10-13;"Booster";"1";"Pfizer-mRNA-BNT162b";11
2021-10-13;"Booster";"1";"Moderna-mRNA-1273";24
2021-10-13;"Booster";"2";"Pfizer-mRNA-BNT162b";4
2021-10-13;"Booster";"2";"Moderna-mRNA-1273";18
2021-10-13;"Booster";"3";"Pfizer-mRNA-BNT162b";7
2021-10-13;"Booster";"3";"Moderna-mRNA-1273";15
2021-10-13;"Booster";"4";"Pfizer-mRNA-BNT162b";5
2021-10-13;"Booster";"4";"Moderna-mRNA-1273";18
2021-10-14;"Dose One";"0";"Pfizer-mRNA-BNT162b";5
2021-10-14;"Dose One";"1";"Pfizer-mRNA-BNT162b";2
2021-10-14;"Dose One";"2";"Pfizer-mRNA-BNT162b";2
2021-10-14;"Dose One";"3";"Pfizer-mRNA-BNT162b";4
2021-10-14;"Dose One";"4";"Pfizer-mRNA-BNT162b";4
2021-10-14;"Dose Two";"0";"Pfizer-mRNA-BNT162b";2
2021-10-14;"Dose Two";"0";"Moderna-mRNA-1273";2
2021-10-14;"Dose Two";"1";"Pfizer-mRNA-BNT162b";6
2021-10-14;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-10-14;"Dose Two";"2";"Pfizer-mRNA-BNT162b";2
2021-10-14;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-10-14;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-10-14;"Booster";"0";"Pfizer-mRNA-BNT162b";9
2021-10-14;"Booster";"0";"Moderna-mRNA-1273";60
2021-10-14;"Booster";"1";"Pfizer-mRNA-BNT162b";7
2021-10-14;"Booster";"1";"Moderna-mRNA-1273";44
2021-10-14;"Booster";"2";"Pfizer-mRNA-BNT162b";12
2021-10-14;"Booster";"2";"Moderna-mRNA-1273";29
2021-10-14;"Booster";"3";"Pfizer-mRNA-BNT162b";8
2021-10-14;"Booster";"3";"Moderna-mRNA-1273";22
2021-10-14;"Booster";"4";"Pfizer-mRNA-BNT162b";8
2021-10-14;"Booster";"4";"Moderna-mRNA-1273";18
2021-10-15;"Dose One";"0";"Pfizer-mRNA-BNT162b";5
2021-10-15;"Dose One";"0";"Moderna-mRNA-1273";3
2021-10-15;"Dose One";"0";"Jansen-Ad26";1
2021-10-15;"Dose One";"1";"Pfizer-mRNA-BNT162b";4
2021-10-15;"Dose One";"2";"Pfizer-mRNA-BNT162b";3
2021-10-15;"Dose One";"4";"Pfizer-mRNA-BNT162b";2
2021-10-15;"Dose Two";"0";"Pfizer-mRNA-BNT162b";4
2021-10-15;"Dose Two";"0";"Moderna-mRNA-1273";2
2021-10-15;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-10-15;"Dose Two";"2";"Pfizer-mRNA-BNT162b";3
2021-10-15;"Dose Two";"2";"Moderna-mRNA-1273";2
2021-10-15;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-10-15;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-10-15;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-10-15;"Dose Two";"4";"Moderna-mRNA-1273";1
2021-10-15;"Booster";"0";"Pfizer-mRNA-BNT162b";5
2021-10-15;"Booster";"0";"Moderna-mRNA-1273";54
2021-10-15;"Booster";"1";"Pfizer-mRNA-BNT162b";3
2021-10-15;"Booster";"1";"Moderna-mRNA-1273";28
2021-10-15;"Booster";"2";"Pfizer-mRNA-BNT162b";5
2021-10-15;"Booster";"2";"Moderna-mRNA-1273";23
2021-10-15;"Booster";"3";"Pfizer-mRNA-BNT162b";2
2021-10-15;"Booster";"3";"Moderna-mRNA-1273";10
2021-10-15;"Booster";"4";"Pfizer-mRNA-BNT162b";3
2021-10-15;"Booster";"4";"Moderna-mRNA-1273";8
2021-10-16;"Dose One";"2";"Pfizer-mRNA-BNT162b";1
2021-10-16;"Dose Two";"0";"Pfizer-mRNA-BNT162b";1
2021-10-16;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-10-17;"Dose One";"1";"Jansen-Ad26";1
2021-10-17;"Dose One";"3";"Moderna-mRNA-1273";1
2021-10-17;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-10-17;"Booster";"0";"Pfizer-mRNA-BNT162b";1
2021-10-18;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-10-18;"Dose One";"1";"Pfizer-mRNA-BNT162b";1
2021-10-18;"Dose One";"3";"Pfizer-mRNA-BNT162b";3
2021-10-18;"Dose One";"4";"Pfizer-mRNA-BNT162b";2
2021-10-18;"Dose Two";"0";"Pfizer-mRNA-BNT162b";5
2021-10-18;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-10-18;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-10-18;"Dose Two";"2";"Pfizer-mRNA-BNT162b";3
2021-10-18;"Dose Two";"3";"Pfizer-mRNA-BNT162b";1
2021-10-18;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-10-18;"Booster";"0";"Pfizer-mRNA-BNT162b";8
2021-10-18;"Booster";"0";"Moderna-mRNA-1273";42
2021-10-18;"Booster";"1";"Pfizer-mRNA-BNT162b";4
2021-10-18;"Booster";"1";"Moderna-mRNA-1273";17
2021-10-18;"Booster";"2";"Pfizer-mRNA-BNT162b";5
2021-10-18;"Booster";"2";"Moderna-mRNA-1273";13
2021-10-18;"Booster";"3";"Pfizer-mRNA-BNT162b";6
2021-10-18;"Booster";"3";"Moderna-mRNA-1273";7
2021-10-18;"Booster";"4";"Pfizer-mRNA-BNT162b";4
2021-10-18;"Booster";"4";"Moderna-mRNA-1273";11
2021-10-19;"Dose One";"0";"Pfizer-mRNA-BNT162b";1
2021-10-19;"Dose One";"1";"Moderna-mRNA-1273";1
2021-10-19;"Dose One";"2";"Pfizer-mRNA-BNT162b";1
2021-10-19;"Dose One";"2";"Moderna-mRNA-1273";1
2021-10-19;"Dose One";"4";"Moderna-mRNA-1273";1
2021-10-19;"Dose Two";"0";"Pfizer-mRNA-BNT162b";5
2021-10-19;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-10-19;"Dose Two";"1";"Pfizer-mRNA-BNT162b";2
2021-10-19;"Dose Two";"2";"Pfizer-mRNA-BNT162b";1
2021-10-19;"Dose Two";"2";"AZ-ChAdOx1";1
2021-10-19;"Dose Two";"4";"Pfizer-mRNA-BNT162b";1
2021-10-19;"Booster";"0";"Pfizer-mRNA-BNT162b";6
2021-10-19;"Booster";"0";"Moderna-mRNA-1273";57
2021-10-19;"Booster";"1";"Pfizer-mRNA-BNT162b";2
2021-10-19;"Booster";"1";"Moderna-mRNA-1273";30
2021-10-19;"Booster";"2";"Pfizer-mRNA-BNT162b";3
2021-10-19;"Booster";"2";"Moderna-mRNA-1273";26
2021-10-19;"Booster";"3";"Pfizer-mRNA-BNT162b";2
2021-10-19;"Booster";"3";"Moderna-mRNA-1273";18
2021-10-19;"Booster";"4";"Pfizer-mRNA-BNT162b";6
2021-10-19;"Booster";"4";"Moderna-mRNA-1273";15
2021-10-20;"Dose One";"0";"Pfizer-mRNA-BNT162b";6
2021-10-20;"Dose One";"0";"Moderna-mRNA-1273";1
2021-10-20;"Dose One";"1";"Pfizer-mRNA-BNT162b";2
2021-10-20;"Dose One";"1";"Moderna-mRNA-1273";2
2021-10-20;"Dose One";"2";"Pfizer-mRNA-BNT162b";3
2021-10-20;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-10-20;"Dose One";"4";"Pfizer-mRNA-BNT162b";2
2021-10-20;"Dose Two";"0";"Pfizer-mRNA-BNT162b";7
2021-10-20;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-10-20;"Dose Two";"1";"Pfizer-mRNA-BNT162b";7
2021-10-20;"Dose Two";"1";"Moderna-mRNA-1273";2
2021-10-20;"Dose Two";"2";"Pfizer-mRNA-BNT162b";2
2021-10-20;"Dose Two";"3";"Pfizer-mRNA-BNT162b";4
2021-10-20;"Dose Two";"3";"Moderna-mRNA-1273";2
2021-10-20;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-10-20;"Booster";"0";"Pfizer-mRNA-BNT162b";6
2021-10-20;"Booster";"0";"Moderna-mRNA-1273";64
2021-10-20;"Booster";"1";"Pfizer-mRNA-BNT162b";10
2021-10-20;"Booster";"1";"Moderna-mRNA-1273";67
2021-10-20;"Booster";"2";"Pfizer-mRNA-BNT162b";8
2021-10-20;"Booster";"2";"Moderna-mRNA-1273";44
2021-10-20;"Booster";"3";"Pfizer-mRNA-BNT162b";1
2021-10-20;"Booster";"3";"Moderna-mRNA-1273";33
2021-10-20;"Booster";"4";"Pfizer-mRNA-BNT162b";3
2021-10-20;"Booster";"4";"Moderna-mRNA-1273";24
2021-10-21;"Dose One";"0";"Pfizer-mRNA-BNT162b";5
2021-10-21;"Dose One";"0";"Jansen-Ad26";1
2021-10-21;"Dose One";"1";"Pfizer-mRNA-BNT162b";2
2021-10-21;"Dose One";"1";"Moderna-mRNA-1273";1
2021-10-21;"Dose One";"2";"Pfizer-mRNA-BNT162b";2
2021-10-21;"Dose One";"2";"Moderna-mRNA-1273";1
2021-10-21;"Dose One";"3";"Pfizer-mRNA-BNT162b";1
2021-10-21;"Dose One";"3";"Moderna-mRNA-1273";1
2021-10-21;"Dose One";"3";"Jansen-Ad26";1
2021-10-21;"Dose One";"4";"Pfizer-mRNA-BNT162b";1
2021-10-21;"Dose One";"4";"Moderna-mRNA-1273";4
2021-10-21;"Dose Two";"0";"Pfizer-mRNA-BNT162b";8
2021-10-21;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-10-21;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-10-21;"Dose Two";"1";"Moderna-mRNA-1273";3
2021-10-21;"Dose Two";"2";"Pfizer-mRNA-BNT162b";6
2021-10-21;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-10-21;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-10-21;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-10-21;"Dose Two";"4";"Pfizer-mRNA-BNT162b";3
2021-10-21;"Booster";"0";"Pfizer-mRNA-BNT162b";8
2021-10-21;"Booster";"0";"Moderna-mRNA-1273";100
2021-10-21;"Booster";"1";"Pfizer-mRNA-BNT162b";12
2021-10-21;"Booster";"1";"Moderna-mRNA-1273";80
2021-10-21;"Booster";"2";"Pfizer-mRNA-BNT162b";8
2021-10-21;"Booster";"2";"Moderna-mRNA-1273";51
2021-10-21;"Booster";"3";"Pfizer-mRNA-BNT162b";7
2021-10-21;"Booster";"3";"Moderna-mRNA-1273";39
2021-10-21;"Booster";"4";"Pfizer-mRNA-BNT162b";5
2021-10-21;"Booster";"4";"Moderna-mRNA-1273";43
2021-10-22;"Dose One";"0";"Pfizer-mRNA-BNT162b";6
2021-10-22;"Dose One";"1";"Pfizer-mRNA-BNT162b";5
2021-10-22;"Dose One";"2";"Pfizer-mRNA-BNT162b";2
2021-10-22;"Dose One";"3";"Pfizer-mRNA-BNT162b";2
2021-10-22;"Dose One";"4";"Pfizer-mRNA-BNT162b";3
2021-10-22;"Dose Two";"0";"Pfizer-mRNA-BNT162b";4
2021-10-22;"Dose Two";"0";"Moderna-mRNA-1273";1
2021-10-22;"Dose Two";"1";"Pfizer-mRNA-BNT162b";1
2021-10-22;"Dose Two";"1";"Moderna-mRNA-1273";1
2021-10-22;"Dose Two";"2";"Pfizer-mRNA-BNT162b";4
2021-10-22;"Dose Two";"2";"Moderna-mRNA-1273";1
2021-10-22;"Dose Two";"3";"Pfizer-mRNA-BNT162b";3
2021-10-22;"Dose Two";"3";"Moderna-mRNA-1273";1
2021-10-22;"Dose Two";"4";"Pfizer-mRNA-BNT162b";2
2021-10-22;"Booster";"0";"Pfizer-mRNA-BNT162b";4
2021-10-22;"Booster";"0";"Moderna-mRNA-1273";43
2021-10-22;"Booster";"1";"Pfizer-mRNA-BNT162b";4
2021-10-22;"Booster";"1";"Moderna-mRNA-1273";20
2021-10-22;"Booster";"2";"Pfizer-mRNA-BNT162b";3
2021-10-22;"Booster";"2";"Moderna-mRNA-1273";26
2021-10-22;"Booster";"3";"Pfizer-mRNA-BNT162b";6
